"Site","Datetime","max_WT","Solar_2d","Air_tmin","GWT_max","GWL_max_7day","ppt","Air_trange","WL_daily_range","GWT_range","GWL_range","Water_area_m2_3d","Elev_m","Size_km2"
"Pint","6/15/2024",12.787,21.18527974,2.1,9.965,1.44556183169264,2.48,13.5,0.768009969343239,0.099,-1.14378237166904,343.2857143,828.9263246,0.073
"Pint","6/16/2024",11.916,20.76624053,2.1,9.965,1.47821763260992,11.47,5.2,0.285288090166756,0,-1.02735229295096,344.5714286,828.9263246,0.073
"Pint","6/17/2024",11.528,20.43792026,1.9,10.063,1.49776544071145,3.35,8.7,-0.802397622802068,0.098,-2.1916530801318,345.8571429,828.9263246,0.073
"Pint","6/18/2024",11.431,22.45103921,2.5,10.063,1.47168647242646,1.9,6.6,0.0163991980841361,0,-0.270556781283416,347.1428571,828.9263246,0.073
"Pint","6/19/2024",11.916,30.74543921,1.6,10.063,1.42601402359111,0,16.1,0.173898153617014,0,0.660883848461254,348.4285714,828.9263246,0.073
"Pint","6/20/2024",12.69,30.33503921,6,10.063,1.34120028610387,0,16.9,0.198158442893706,0,0.893744005897422,349.7142857,828.9263246,0.073
"Pint","6/21/2024",13.173,29.94623921,10.7,10.063,1.24985538843316,0,13.9,0.353993422323113,0,0.893744005897422,308.5714286,828.9263246,0.073
"Pint","6/22/2024",13.654,29.34143921,10.6,10.063,1.01496198407295,0,16.5,0.180240555286765,0,0.83552896653838,225,828.9263246,0.073
"Pint","6/23/2024",14.038,29.51855947,9.9,10.161,0.780068579712739,0,15.3,-0.468589547088381,0.098,-0.852707174873834,126,828.9263246,0.073
"Pint","6/24/2024",14.134,30.36095947,6.2,10.259,0.603909944554789,0.91,11.7,-0.0179655257918938,0.098,-0.0376966238472485,54,828.9263246,0.073
"Pint","6/25/2024",13.846,30.42143921,4.1,10.259,0.486440406150266,0,17.8,0.328913202792537,0,1.24303424205167,24.75,828.9263246,0.073
"Pint","6/26/2024",14.038,27.66527974,8.1,10.357,0.336406411726136,0,19.3,-0.462102451844414,0.098,-1.14378237166904,11.25,828.9263246,0.073
"Pint","6/27/2024",14.134,22.3776,6.6,10.455,0.284202802707329,0.36,10.6,-0.488316104373007,0.098,-1.43485756846425,13.5,828.9263246,0.073
"Pint","6/28/2024",13.75,24.78384053,6.2,10.553,0.258078161973509,0.27,7,0.108472542476194,0.098,0.369808651666045,15.75,828.9263246,0.073
"Pint","6/29/2024",13.75,24.77520066,6.2,10.651,0.225468033505068,0,15.3,-0.202281023745926,0.098,-0.154126702565332,22.5,828.9263246,0.073
"Pint","6/30/2024",13.942,22.71023987,9.4,10.651,0.212405713138158,0.33,11.2,-0.535437978375647,0,-1.02735229295096,33.75,828.9263246,0.073
"Pint","7/1/2024",14.134,27.3888,10.3,10.748,0.199389065220082,0.66,8.3,-0.213325966577661,0.097,0.195163533588919,49.5,828.9263246,0.073
"Pint","7/2/2024",14.23,29.66544053,8.4,10.846,0.166733264302806,0,11.5,-0.126365128474528,0.098,0.311593612307003,65.25,828.9263246,0.073
"Pint","7/3/2024",14.23,30.23136079,6.5,10.846,0.212405713138158,0,13.1,0.0476530101145464,0,0.602668809102212,81.75,828.9263246,0.073
"Pint","7/4/2024",14.134,30.16224053,6.3,10.944,0.238530353871978,0,17,0.372634777801128,0.098,1.59232447820592,82.5,828.9263246,0.073
"Pint","7/5/2024",14.23,30.13632026,8.4,11.041,0.153716616384731,0,21,0.0377897314722332,0.097,1.12660416333359,67.5,828.9263246,0.073
"Pint","7/6/2024",14.613,30.27024053,13.2,11.041,0.121060815467455,0,19.7,-0.0210764376375133,0,1.53410943884688,46.5,828.9263246,0.073
"Pint","7/7/2024",14.9,30.20976079,14.1,11.139,0.0884506869990142,0,18.1,-0.248679429877492,0.098,1.35946432076976,33,828.9263246,0.073
"Pint","7/8/2024",15.187,29.83392026,14.3,11.236,-0.00289421067168862,0,18.2,-0.221042957202453,0.097,1.4176793601288,30,828.9263246,0.073
"Pint","7/9/2024",15.569,29.69567974,15.8,11.334,-0.172521685646183,0,18.9,-0.448067175145573,0.098,1.30124928141071,25.5,828.9263246,0.073
"Pint","7/10/2024",15.855,29.62224053,16.6,11.334,-0.407415090006396,0,18.5,-0.675236086662907,0,0.660883848461254,22.5,828.9263246,0.073
"Pint","7/11/2024",15.951,29.56608105,10.8,11.431,-0.616183853632786,0,18.2,-0.636096474837787,0.097,0.602668809102212,43.5,828.9263246,0.073
"Pint","7/12/2024",15.855,29.67408105,10.1,11.528,-0.707528751303489,0,16.2,-0.443292287196482,0.097,0.893744005897422,36,828.9263246,0.073
"Pint","7/13/2024",15.664,29.5056,9.6,11.625,-0.798873648974192,0,18.6,-0.39556752330128,0.097,1.18481920269263,39,828.9263246,0.073
"Pint","7/14/2024",15.664,29.25503921,12.4,11.722,-0.890218546644895,0,18.7,-0.518894679723748,0.097,0.660883848461254,18,828.9263246,0.073
"Pint","7/15/2024",15.76,29.31983921,11.4,11.819,-0.942422155663702,0,16.3,-0.482335436638793,0.097,0.777313927179338,33,828.9263246,0.073
"Pint","7/16/2024",15.664,27.70847974,10.6,11.819,-0.916343187378717,0,16.5,-0.422914608827889,0,1.06838912397455,45,828.9263246,0.073
"Pint","7/17/2024",15.76,24.96527974,12.2,11.916,-0.89674970682835,0,21.1,-0.557696673209033,0.097,0.253378572947961,45,828.9263246,0.073
"Pint","7/18/2024",15.951,26.40383921,12.2,11.916,-0.883733058910275,0,16.1,-0.387078833614008,0,0.777313927179338,33,828.9263246,0.073
"Pint","7/19/2024",15.951,28.83167974,11.3,12.013,-0.877201898726819,0,15.8,-0.302505439485421,0.097,0.893744005897422,16.5,828.9263246,0.073
"Pint","7/20/2024",15.855,28.73232026,11.8,12.013,-0.909812027195261,0,16.2,-0.271179280667903,0,0.951959045256463,13.5,828.9263246,0.073
"Pint","7/21/2024",16.046,27.74736079,12.2,12.013,-0.962015636214068,0,19.7,-0.377697866885745,0,-0.969137253591918,15.3,828.9263246,0.073
"Pint","7/22/2024",16.141,27.6264,11.3,12.11,-0.975077956580978,0,13,-0.558154869527381,0.097,-0.561631978078625,14.4,828.9263246,0.073
"Pint","7/23/2024",16.141,28.728,6.9,12.11,-0.968546796397522,0,13.5,-0.172859996988904,0,0.719098887820296,10.8,828.9263246,0.073
"Pint","7/24/2024",15.76,28.1016,6.1,12.207,-0.903280867011806,0,20.1,-0.184387251734688,0.097,0.369808651666045,7.2,828.9263246,0.073
"Pint","7/25/2024",15.378,27.73007974,7.3,12.207,-0.922874347562171,0,16.8,-0.409265181660287,0,-0.09591166320629,3.6,828.9263246,0.073
"Pint","7/26/2024",15.282,28.52927974,5.5,12.304,-0.883733058910275,0,12.4,-0.168736230123781,0.097,0.428023691025086,2.2,828.9263246,0.073
"Pint","7/27/2024",14.9,28.24415947,5.6,12.304,-0.857608418176454,0,18.7,-0.352087104249714,0,0.486238730384128,3,828.9263246,0.073
"Pint","7/28/2024",14.613,25.82064053,7.5,12.304,-0.772794680689207,0,15.3,-0.429160548114831,0,-0.0376966238472485,6,828.9263246,0.073
"Pint","7/29/2024",14.517,15.81984053,8.7,12.304,-0.740184552220767,0,12.9,-0.381218743858306,0,-1.72593276525946,9,828.9263246,0.073
"Pint","7/30/2024",14.517,16.5456,10.9,12.304,-0.707528751303489,3.61,5.9,-0.415896970478468,0.097,-0.561631978078625,12,828.9263246,0.073
"Pint","7/31/2024",14.709,26.24832026,10.6,12.207,-0.642308494366608,0,9.4,-0.289386555423274,0,0.660883848461254,15,828.9263246,0.073
"Pint","8/1/2024",15.091,27.36287974,10.5,12.207,-0.648839654550064,0,16.9,-0.350905440060293,0,0.660883848461254,11,828.9263246,0.073
"Pint","8/2/2024",15.951,26.94383921,15.6,12.207,-0.811935969341103,0,18.3,-0.555936234722753,0,-0.212341741924374,24,828.9263246,0.073
"Pint","8/3/2024",16.427,24.48575947,15.6,12.207,-0.935890995480246,0,14.3,-0.493235685896312,0,-1.14378237166904,31.5,828.9263246,0.073
"Pint","8/4/2024",16.427,24.97823921,13.3,12.304,-0.916343187378717,0,11.3,-0.231195622993196,0.097,1.01017408461551,40.5,828.9263246,0.073
"Pint","8/5/2024",16.237,27.34127974,12.2,12.304,-0.844546097809543,0,17.6,-0.175343903346259,0,1.06838912397455,43.5,828.9263246,0.073
"Pint","8/6/2024",16.237,27.48384053,10.7,12.401,-0.870670738543365,0,16.7,-0.153712214001137,0.097,0.428023691025086,30,828.9263246,0.073
"Pint","8/7/2024",15.855,27.57024053,9.2,12.401,-0.962015636214068,0,14.9,-0.0849345350576726,0.097,0.83552896653838,24,828.9263246,0.073
"Pint","8/8/2024",15.569,26.54207974,9.4,12.401,-0.988094604499053,0,19,-0.22198346543485,0,0.54445376974317,7,828.9263246,0.073
"Pint","8/9/2024",15.569,26.08847974,13.9,12.497,-0.962015636214068,0,14.9,-0.381676940176653,0.096,0.136948494229877,12,828.9263246,0.073
"Pint","8/10/2024",15.855,26.57664053,13.2,12.497,-0.968546796397522,0,15.5,-0.497214759187221,0,-0.154126702565332,15,828.9263246,0.073
"Pint","8/11/2024",16.046,26.4384,12.5,12.497,-1.07943950216976,0,14.1,-0.298236979046083,0,0.136948494229877,18.28571429,828.9263246,0.073
"Pint","8/12/2024",15.855,25.93727974,10.2,12.497,-1.26866045769462,0,14.4,-0.570839672866884,0,-1.08556733231,21.85714286,828.9263246,0.073
"Pint","8/13/2024",15.664,25.74287974,8.6,12.497,-1.37959883591568,0.75,9.4,-0.74584655087976,0,-1.49307260782329,25.71428571,828.9263246,0.073
"Pint","8/14/2024",15.378,26.03232026,7.6,12.497,-1.42527128475104,0,7.8,-0.293582669075504,0,-0.328771820642458,29.57142857,828.9263246,0.073
"Pint","8/15/2024",15.091,22.77072026,8.3,12.497,-1.47747489376984,0,12.9,-0.767502355820584,0,-1.49307260782329,33.42857143,828.9263246,0.073
"Pint","8/16/2024",15.091,20.68415947,10.6,12.497,-1.44481909285257,0,6.6,-0.545180679039448,0,-0.445201899360541,37.28571429,828.9263246,0.073
"Pint","8/17/2024",15.187,21.924,9.2,12.594,-0.668387462651593,0,12,8.82105142024993,0.097,6.36595770564736,41.14285714,828.9263246,0.073
"Pint","8/18/2024",13.654,23.6088,8.5,12.497,-0.231256454848446,11.79,17.1,2.51364147986275,0,0.777313927179338,45.71428571,828.9263246,0.073
"Pint","8/19/2024",13.846,24.94367974,7.9,12.497,0.0166992698786764,0,11,-0.0445891434474286,0,-0.09591166320629,51,828.9263246,0.073
"Pint","8/20/2024",13.846,24.00624053,8,12.594,0.238530353871978,0,11.2,-0.320037477561122,0.097,-0.270556781283416,57,828.9263246,0.073
"Pint","8/21/2024",14.038,23.36688105,7.6,12.594,0.401626668663019,0,12.8,-0.379361842989215,0.097,-0.445201899360541,63,828.9263246,0.073
"Pint","8/22/2024",14.134,21.28464053,9.2,12.497,0.858351157016531,0,10.2,0.643814651475483,0,0.369808651666045,69,828.9263246,0.073
"Pint","8/23/2024",14.134,15.96672026,8.4,12.497,1.2824655169016,13.48,6,0.320593322275182,0,-0.619847017437667,75,828.9263246,0.073
"Pint","8/24/2024",13.942,14.0356804,4.7,12.497,0.858351157016531,4.48,7,-0.0631581521383359,0,-1.02735229295096,81,828.9263246,0.073
"Pint","8/25/2024",13.558,19.06416013,5.6,12.497,0.721333810510477,0,6.8,-0.0838493332510612,0,-0.212341741924374,87,828.9263246,0.073
"Pint","8/26/2024",13.365,23.2416,6.1,12.497,0.786599739896195,0,13.4,-0.16716871640312,0,0.369808651666045,93,828.9263246,0.073
"Pint","8/27/2024",13.461,21.75552026,8.5,12.497,0.806147547997726,0.2,16.3,-0.409554568808717,0.096,-1.08556733231,94,828.9263246,0.073
"Pint","8/28/2024",13.558,22.1184,3,12.401,0.923617086402249,0,11.3,-0.0417193875588338,0,0.660883848461254,90,828.9263246,0.073
"Pint","8/29/2024",13.461,24.35615947,1.8,12.401,0.649582393390141,0,19.2,0.121374386177019,0,0.602668809102212,81,828.9263246,0.073
"Pint","8/30/2024",13.269,24.07535947,8.9,12.401,0.388610020744943,0,16.3,0.223600396359819,0,0.951959045256463,72,828.9263246,0.073
"Pint","8/31/2024",13.365,23.67792026,11,12.401,0.160247776568186,0,19.6,0.0614953620477682,0.097,0.428023691025086,72,828.9263246,0.073
"Pint","9/1/2024",13.654,21.97584053,15.2,12.304,-0.100770268525847,0,17.8,-0.111437574734695,0,-0.328771820642458,77,828.9263246,0.073
"Pint","9/2/2024",13.846,21.04703987,12.2,12.304,-0.322601352519148,0,18,-0.258132743392863,0.097,-1.20199741102809,87,828.9263246,0.073
"Pint","9/3/2024",14.134,22.04496013,10.2,12.207,-0.472681019392114,0,10.7,-0.178647739957499,0,-0.503416938719583,93,828.9263246,0.073
"Pint","9/4/2024",14.134,22.53312026,9.2,12.207,-0.629246173999697,0,12.9,0.0964147446249551,0,0.893744005897422,94,828.9263246,0.073
"Pint","9/5/2024",14.23,22.39055947,12.3,12.207,-0.824998289708014,0,16.7,-0.0845486855264331,0,-0.328771820642458,99,828.9263246,0.073
"Pint","9/6/2024",14.517,21.9715196,16.7,12.207,-1.07943950216976,0,14.3,-0.166011167809401,0,-0.910922214232876,91,828.9263246,0.073
"Pint","9/7/2024",14.709,20.72736013,17.8,12.207,-1.24911264959309,0,15.3,-0.401861693779627,0,-1.14378237166904,75,828.9263246,0.073
"Pint","9/8/2024",14.9,20.412,15.7,12.207,-1.26866045769462,0,13.6,-0.35360638677897,0,-0.619847017437667,42,828.9263246,0.073
"Pint","9/9/2024",14.996,21.09887974,12.3,12.207,-1.27519161787807,0,14.5,-0.185713609498324,0,-0.270556781283416,52.4,828.9263246,0.073
"Pint","9/10/2024",14.9,20.96927974,10.9,12.304,-1.29478509842844,0,13.9,-0.199290689878819,0.097,-0.445201899360541,106.2,828.9263246,0.073
"Pint","9/11/2024",14.613,14.50223987,8.4,12.304,-1.23605032922618,0.3,13.4,0.409893373161455,0,-0.794492135514792,203.4,828.9263246,0.073
"Pint","9/12/2024",14.325,9.3312,8.2,12.304,-0.981563444315598,7.37,5,-0.472327464422265,0,-1.20199741102809,300.6,828.9263246,0.073
"Pint","9/13/2024",14.038,15.19776013,7.7,12.401,-0.766263520505752,0.54,4.9,-0.127667370642462,0.097,-0.561631978078625,397.8,828.9263246,0.073
"Pint","9/14/2024",13.942,19.5912,7,12.401,-0.492228827493643,0,11.3,-0.386885908848388,0,-0.619847017437667,532.4571429,828.9263246,0.073
"Pint","9/15/2024",13.75,19.6776,7,12.401,-0.289991224050708,2.74,9.9,-0.198856609156174,0,-0.969137253591918,704.5714286,828.9263246,0.073
"Pint","9/16/2024",13.654,17.85023987,4.7,12.401,-0.139911557177743,0,8.5,0.110739408472226,0,-0.445201899360541,914.1428571,828.9263246,0.073
"Pint","9/17/2024",13.365,15.5304,6.5,12.401,-0.00942537085514406,0,9.6,-0.456459402450035,0,-1.37664252910521,1123.714286,828.9263246,0.073
"Pint","9/18/2024",12.883,17.15472026,7.4,12.401,-0.0811767879754806,0.04,5.7,-0.436009377294334,0,-1.08556733231,1333.285714,828.9263246,0.073
"Pint","9/19/2024",12.787,19.008,6.8,12.401,-0.152973877544654,0,9.7,-0.444787454130036,0,-0.852707174873834,1542.857143,828.9263246,0.073
"Pint","9/20/2024",12.787,19.1851196,5.4,12.401,-0.126849236810832,0,12.6,-0.32751331222889,0.097,-0.852707174873834,1752.428571,828.9263246,0.073
"Pint","9/21/2024",12.69,18.7056,3.6,12.304,-0.0681144676085709,0,11.3,0.221188836789572,0,0.54445376974317,1803.642857,828.9263246,0.073
"Pint","9/22/2024",12.401,18.2952,4.6,12.304,-0.0681144676085709,0,16,0.173898153617014,0.097,0.253378572947961,1696.5,828.9263246,0.073
"Pint","9/23/2024",12.207,16.86095947,8.5,12.207,-0.120318076627378,0,13.1,-0.0413817692189991,0,-0.0376966238472485,1592.25,828.9263246,0.073
"Pint","9/24/2024",12.013,16.53695947,10.2,12.207,-0.211662974298079,0,11.7,-0.149009672839154,0.097,-0.328771820642458,1649.25,828.9263246,0.073
"Pint","9/25/2024",12.207,13.8369598,13.4,12.11,-0.04856665950704,0,15.5,1.93768870770049,0,0.54445376974317,1867.5,828.9263246,0.073
"Pint","9/26/2024",12.304,13.63391993,5.3,12.11,0.0753883666321033,13.58,14.3,0.685052320126718,0.097,0.0787334548708353,2085.75,828.9263246,0.073
"Pint","9/27/2024",12.304,17.08127974,3.4,12.013,0.0427782381636628,0.3,15.1,-0.122820135906264,0,-0.503416938719583,2162.25,828.9263246,0.073
"Pint","9/28/2024",12.401,16.7659196,10.4,12.013,-0.0681144676085709,0,9.9,-0.157305437760806,0.097,-0.328771820642458,2097,828.9263246,0.073
"Pint","9/29/2024",12.497,17.2411196,4.5,11.916,-0.087707948158936,0,18.7,-0.233703644946254,0,-0.969137253591918,2214,828.9263246,0.073
"Pint","9/30/2024",12.401,17.54783987,1.3,11.916,-0.028973178956675,0,11.5,0.284974587422623,0,0.428023691025086,2100,828.9263246,0.073
"Sam","6/1/2023",8.978,31.968,1.5,7.682,1.29338647561414,0,10.6,1.50586658012119,0,0.530385165191615,0,852.4066284,0.015
"Sam","6/2/2023",9.275,30.92255947,1.4,7.782,1.29251270876269,0,15.1,1.83412576316131,0.1,1.26245670683887,0,852.4066284,0.015
"Sam","6/3/2023",9.472,31.17311895,2.5,7.782,1.30050143426161,0,17.2,2.05296521852138,0,1.75050440127038,0,852.4066284,0.015
"Sam","6/4/2023",9.472,30.87503921,3.7,7.782,1.29338647561414,0,19.4,1.39644685244115,0,0.855750294812618,0,852.4066284,0.015
"Sam","6/5/2023",9.669,30.9096,5.5,7.882,1.28090409202207,0,16.6,1.83412576316131,0,0.855750294812618,0,852.4066284,0.015
"Sam","6/6/2023",10.063,31.00032026,6.8,7.882,1.26667417472711,0,19.3,1.17760739708107,0,0.774409012407367,0,852.4066284,0.015
"Sam","6/7/2023",9.866,30.49487974,11.5,7.882,1.24701442056961,0,15.5,0.958767941720996,0,0.367702600381113,0,852.4066284,0.015
"Sam","6/8/2023",9.077,24.82703987,10.8,7.983,1.21580846158944,0,15.4,-0.244849062759431,0.101,-2.07253587177641,0,852.4066284,0.015
"Sam","6/9/2023",8.779,14.0702402,9.5,7.983,1.20600979046967,1.29,9.4,-2.10498443332009,0,-0.933757918102899,0,852.4066284,0.015
"Sam","6/10/2023",9.669,17.63423954,6.7,7.983,1.1962111193499,2.72,5.4,0.411669303320801,0,1.09977414202837,0,852.4066284,0.015
"Sam","6/11/2023",9.965,28.54223921,5.8,8.082,1.18191879013698,0,13.6,1.17760739708107,0.099,0.286361317975863,0,852.4066284,0.015
"Sam","6/12/2023",9.965,30.37392026,6.2,8.082,1.16232144789744,0,18.5,0.739928486360918,0,0.0423374707601103,0,852.4066284,0.015
"Sam","6/13/2023",9.768,29.92032026,9.9,8.182,1.13916662633415,0,15.5,0.192829847960724,0.1,-0.201686376455642,0,852.4066284,0.015
"Sam","6/14/2023",9.373,29.53583921,4.9,8.182,1.11950687217665,0,14.8,0.302249575640763,0,-0.364368941266143,0,852.4066284,0.015
"Sam","6/15/2023",9.275,30.1536,3.4,8.182,1.10970820105688,0.44,9.9,0.958767941720996,0,-0.445710223671394,0,852.4066284,0.015
"Sam","6/16/2023",9.571,27.61776079,3.5,8.282,1.08205972140045,0,15.6,1.28702712476111,0.1,0.774409012407367,0,852.4066284,0.015
"Sam","6/17/2023",9.176,26.2656,5.9,8.282,1.03213018703218,0,17.1,-0.573108245799547,0,-1.4218056125344,0,852.4066284,0.015
"Sam","6/18/2023",8.182,21.31055947,2.8,8.382,1.05447365366198,0.94,12.5,-1.22962661187978,0.1,1.18111542443362,0,852.4066284,0.015
"Sam","6/19/2023",8.182,12.5625598,0.9,8.382,1.09192080443818,12.22,7.2,-1.22962661187978,0,-0.608392788481896,0,852.4066284,0.015
"Sam","6/20/2023",8.282,15.70320033,1.1,8.481,1.12487429712124,6.88,6.8,-0.35426879043947,0.099,0.855750294812618,0,852.4066284,0.015
"Sam","6/21/2023",9.275,26.11007974,1.5,8.481,1.13560914701041,0.49,9.7,0.739928486360918,0,0.611726447596866,0,852.4066284,0.015
"Sam","6/22/2023",9.472,31.40207974,1.6,8.481,1.13823044756475,0,17.3,1.28702712476111,0,0.449043882786364,0,852.4066284,0.015
"Sam","6/23/2023",9.768,31.35024053,6.3,8.581,1.12044305094605,0,16.7,1.28702712476111,0.1,0.449043882786364,0,852.4066284,0.015
"Sam","6/24/2023",9.866,31.29407974,7.5,8.581,1.12219058464894,0,14.8,1.50586658012119,0,0.611726447596866,0,852.4066284,0.015
"Sam","6/25/2023",9.768,31.30703921,6.7,8.581,1.0651460916332,0,15.7,1.83412576316131,0,0.693067730002117,0,852.4066284,0.015
"Sam","6/26/2023",9.965,30.9744,7,8.581,0.992935502553093,0,15.7,1.83412576316131,0,0.530385165191615,0,852.4066284,0.015
"Sam","6/27/2023",9.768,30.72384053,7.9,8.581,0.929649817741315,0,13.7,1.06818766940103,0,0.449043882786364,0,852.4066284,0.015
"Sam","6/28/2023",10.063,30.73247974,7.5,8.68,0.890392721344266,0,13.9,1.06818766940103,0.099,0.0423374707601103,0,852.4066284,0.015
"Sam","6/29/2023",10.357,30.7152,8.6,8.68,0.860060529215544,0,15.8,0.958767941720996,0,0.286361317975863,0,852.4066284,0.015
"Sam","6/30/2023",10.455,30.8232,9.9,8.68,0.829790749004783,0,16.8,0.849348214040957,0,0.123678753165361,0,852.4066284,0.015
"Sam","7/1/2023",10.161,30.84047974,9.5,8.68,0.799458556876061,0,18,1.28702712476111,0,0.774409012407367,0,852.4066284,0.015
"Sam","7/2/2023",10.161,30.4992,7.5,8.68,0.7655688854236,0,17.2,0.958767941720996,0,0.693067730002117,0,852.4066284,0.015
"Sam","7/3/2023",10.259,30.44735947,7.6,8.779,0.728995501498845,0,18.8,1.17760739708107,0.099,0.449043882786364,0,852.4066284,0.015
"Sam","7/4/2023",10.357,30.74975947,8.5,8.779,0.69248452949205,0,18.1,0.849348214040957,0,0.530385165191615,0,852.4066284,0.015
"Sam","7/5/2023",10.553,30.58992026,12.3,8.779,0.653227433095001,0,15.3,0.630508758680879,0,0.693067730002117,0,852.4066284,0.015
"Sam","7/6/2023",10.651,30.24,13,8.779,0.605107844347584,0,17,0.52108903100084,0,0.205020035570612,0,852.4066284,0.015
"Sam","7/7/2023",10.553,30.08015947,11.5,8.879,0.562293268626796,0,16.4,0.52108903100084,0.1,0.205020035570612,0,852.4066284,0.015
"Sam","7/8/2023",10.357,30.0456,9.3,8.879,0.520352459757452,0,16.6,0.739928486360918,0,0.530385165191615,0,852.4066284,0.015
"Sam","7/9/2023",10.455,29.92032026,8.6,8.879,0.482031542129808,0,17.1,0.52108903100084,0,0.530385165191615,0,852.4066284,0.015
"Sam","7/10/2023",10.259,29.92896079,9.1,8.879,0.443710624502163,0,16.4,0.52108903100084,0,0.0423374707601103,0,852.4066284,0.015
"Sam","7/11/2023",10.259,29.99808105,8.4,8.978,0.416062144845736,0,11.9,0.958767941720996,0.099,0.611726447596866,0,852.4066284,0.015
"Sam","7/12/2023",10.357,29.49264053,8.4,8.978,0.391971144513047,0,14.8,0.52108903100084,0,0.774409012407367,0,852.4066284,0.015
"Sam","7/13/2023",10.651,29.1816,9.5,8.978,0.375057514745797,0,14.3,0.411669303320801,0,0.449043882786364,0,852.4066284,0.015
"Sam","7/14/2023",10.651,29.56175947,9.7,9.077,0.359017651829992,0,14.9,0.958767941720996,0.099,0.449043882786364,0,852.4066284,0.015
"Sam","7/15/2023",10.944,29.48831895,10,9.077,0.336736597118153,0,18.6,0.630508758680879,0,0.530385165191615,0,852.4066284,0.015
"Sam","7/16/2023",10.944,28.49903921,11.5,9.077,0.310835651164615,0,20.6,0.630508758680879,0,0.855750294812618,0,852.4066284,0.015
"Sam","7/17/2023",10.455,28.67615947,10.4,9.176,0.27251473353697,0,17.7,0.630508758680879,0.099,-0.445710223671394,0,852.4066284,0.015
"Sam","7/18/2023",10.553,29.57903921,7,9.176,0.23687752838162,0,12.7,1.06818766940103,0,0.611726447596866,0,852.4066284,0.015
"Sam","7/19/2023",11.041,29.07791895,6.6,9.176,0.188695527716243,0,20.4,0.302249575640763,0,0.205020035570612,0,852.4066284,0.015
"Sam","7/20/2023",11.139,28.4472,13.2,9.176,0.133398568403388,0,17.1,-0.0260096073993535,0,-0.0390038116451406,0,852.4066284,0.015
"Sam","7/21/2023",11.139,28.71504053,11.6,9.275,0.0754803085361992,0,16.5,0.630508758680879,0.099,0.286361317975863,0,852.4066284,0.015
"Sam","7/22/2023",11.041,28.728,10.9,9.275,0.0174996367510502,0,16.1,0.849348214040957,0,0.530385165191615,0,852.4066284,0.015
"Sam","7/23/2023",11.041,28.30895947,11.2,9.275,-0.0431023355884334,0,15.8,0.849348214040957,0,0.367702600381113,0,852.4066284,0.015
"Sam","7/24/2023",9.965,27.3024,10.6,9.275,-0.0939056368081442,0,16.4,0.302249575640763,0,0.205020035570612,0,852.4066284,0.015
"Sam","7/25/2023",10.651,27.43632026,8.7,9.373,-0.165242459036805,0.7,12.4,0.302249575640763,0.098,-0.527051506076645,0,852.4066284,0.015
"Sam","7/26/2023",10.553,28.53792026,7.3,9.373,-0.212488280932777,0,13.2,0.958767941720996,0,0.774409012407367,0,852.4066284,0.015
"Sam","7/27/2023",10.357,28.59408105,6.1,9.373,-0.251745377329826,0,17.8,1.28702712476111,0,1.26245670683887,0,852.4066284,0.015
"Sam","7/28/2023",10.651,28.39968105,7.6,9.373,-0.295433719902059,0,14.4,1.06818766940103,0,0.855750294812618,0,852.4066284,0.015
"Sam","7/29/2023",10.651,28.1016,7.5,9.472,-0.338248295622848,0,16.6,1.17760739708107,0.099,0.855750294812618,0,852.4066284,0.015
"Sam","7/30/2023",10.553,28.05407974,7.6,9.472,-0.378379158871342,0,15.4,1.06818766940103,0,0.774409012407367,0,852.4066284,0.015
"Sam","7/31/2023",10.553,28.23552026,6.9,9.472,-0.413142597175247,0,15.7,1.06818766940103,0,0.855750294812618,0,852.4066284,0.015
"Sam","8/1/2023",10.553,28.4904,6.2,9.472,-0.442538610534564,0,18,1.39644685244115,0,1.01843285962312,0,852.4066284,0.015
"Sam","8/2/2023",10.748,28.58544053,6.3,9.571,-0.493341911754275,0,20.2,1.17760739708107,0.099,0.693067730002117,0,852.4066284,0.015
"Sam","8/3/2023",10.846,28.30032026,8.9,9.571,-0.550448816687979,0,17.1,1.61528630780123,0,0.855750294812618,0,852.4066284,0.015
"Sam","8/4/2023",10.259,27.24623921,9.6,9.571,-0.611050789027462,0,15.9,0.302249575640763,0,-0.283027658860893,0,852.4066284,0.015
"Sam","8/5/2023",10.161,23.81615947,11.9,9.571,-0.671715173284906,0,11.3,-0.135429335079392,0,-0.527051506076645,0,852.4066284,0.015
"Sam","8/6/2023",10.651,22.33872026,12.6,9.571,-0.72875966630065,0,8.5,-0.573108245799547,0,-0.852416635697648,0,852.4066284,0.015
"Sam","8/7/2023",11.041,24.47712026,11.5,9.571,-0.778689200668917,0,9.1,0.302249575640763,0,-0.527051506076645,0,852.4066284,0.015
"Sam","8/8/2023",11.041,24.29135947,9.1,9.571,-0.8205675976203,0,14.1,1.28702712476111,0,0.693067730002117,0,852.4066284,0.015
"Sam","8/9/2023",11.041,24.93071895,8.4,9.571,-0.862508406489644,0,17.5,0.302249575640763,0,0.123678753165361,0,852.4066284,0.015
"Sam","8/10/2023",11.139,26.73215947,11.2,9.669,-0.906196749061877,0,11.9,-0.0260096073993535,0.098,-0.120345094050391,0,852.4066284,0.015
"Sam","8/11/2023",11.041,26.77535947,9.1,9.669,-0.936466529272638,0,13.3,0.849348214040957,0,0.611726447596866,0,852.4066284,0.015
